area,year,f1units,f1change,f1value,f1valchange,f24units,f24change,f24value,f24valchange,f5units,f5change,f5value,f5valchange
"Culberson",1984,2,0,29000,38.1,0,0,0,0,0,0,0,0
"Culberson",1985,3,50,35000,20.7,0,0,0,0,0,0,0,0
"Culberson",1986,6,100,12200,-65.1,0,0,0,0,0,0,0,0
"Culberson",1987,1,-83.3,25200,106.6,0,0,0,0,0,0,0,0
"Culberson",1988,1,0,25200,0,0,0,0,0,0,0,0,0
"Culberson",1989,4,300,32200,27.8,0,0,0,0,0,0,0,0
"Culberson",1990,2,-50,7400,-77,0,0,0,0,0,0,0,0
"Culberson",1991,1,-50,35000,373,0,0,0,0,0,0,0,0
"Culberson",1992,1,0,35000,0,0,0,0,0,0,0,0,0
"Culberson",1993,0,-100,0,-100,0,0,0,0,0,0,0,0
"Culberson",1994,2,0,42700,0,0,0,0,0,0,0,0,0
"Culberson",1995,1,-50,80000,87.4,2,0,17200,0,0,0,0,0
"Culberson",1996,2,100,31400,-60.7,0,-100,0,-100,0,0,0,0
"Culberson",1997,4,100,19000,-39.5,0,0,0,0,0,0,0,0
"Culberson",1998,5,25,15100,-20.5,0,0,0,0,0,0,0,0
"Culberson",1999,2,-60,55200,265.6,0,0,0,0,0,0,0,0
"Culberson",2000,0,-100,0,-100,0,0,0,0,0,0,0,0
"Culberson",2001,9,0,45000,0,0,0,0,0,0,0,0,0
"Culberson",2002,2,-77.8,55000,22.2,0,0,0,0,0,0,0,0
"Culberson",2003,2,0,121200,120.4,0,0,0,0,0,0,0,0
"Culberson",2004,1,-50,57400,-52.6,0,0,0,0,0,0,0,0
"Culberson",2005,18,1700,55000,-4.2,0,0,0,0,0,0,0,0
"Culberson",2006,2,-88.9,90000,63.6,0,0,0,0,0,0,0,0
"Culberson",2007,2,0,54000,-40,0,0,0,0,0,0,0,0
"Culberson",2008,4,100,75500,39.8,0,0,0,0,0,0,0,0
"Culberson",2009,9,125,58800,-22.1,0,0,0,0,0,0,0,0
"Culberson",2010,3,-66.7,53300,-9.4,0,0,0,0,0,0,0,0
"Culberson",2011,1,-66.7,150000,181.4,0,0,0,0,0,0,0,0
"Culberson",2012,1,0,170000,13.3,0,0,0,0,0,0,0,0
"Culberson",2013,15,1400,77200,-54.6,0,0,0,0,0,0,0,0
"Culberson",2014,1,-93.3,85000,10.1,0,0,0,0,0,0,0,0
"Culberson",2015,1,0,35000,-58.8,0,0,0,0,0,0,0,0
"Culberson",2016,3,200,55300,58,0,0,0,0,0,0,0,0
"Culberson",2017,6,100,85800,55.2,0,0,0,0,0,0,0,0
"Dallam",1980,26,null,50400,null,0,null,0,null,0,null,0,null
"Dallam",1981,31,19.2,42500,-15.7,0,0,0,0,0,0,0,0
"Dallam",1982,56,80.6,39000,-8.2,0,0,0,0,0,0,0,0
"Dallam",1983,35,-37.5,60100,54.1,0,0,0,0,0,0,0,0
"Dallam",1984,18,-48.6,62000,3.2,0,0,0,0,0,0,0,0
"Dallam",1985,4,-77.8,63000,1.6,0,0,0,0,0,0,0,0
"Dallam",1986,1,-75,82500,31,0,0,0,0,0,0,0,0
"Dallam",1987,0,-100,0,-100,0,0,0,0,0,0,0,0
"Dallam",1988,2,0,177500,0,0,0,0,0,0,0,0,0
"Dallam",1989,2,0,17800,-90,0,0,0,0,0,0,0,0
"Dallam",1990,2,0,17800,0,0,0,0,0,0,0,0,0
"Dallam",1991,4,100,53700,201.7,0,0,0,0,0,0,0,0
"Dallam",1992,3,-25,106700,98.7,24,0,20700,0,0,0,0,0
"Dallam",1993,8,166.7,111600,4.6,6,-75,34400,66.2,0,0,0,0
"Dallam",1994,43,437.5,73000,-34.6,2,-66.7,62500,81.7,0,0,0,0
"Dallam",1995,17,-60.5,116600,59.7,0,-100,0,-100,0,0,0,0
"Dallam",1996,15,-11.8,106400,-8.7,0,0,0,0,0,0,0,0
"Dallam",1997,20,33.3,119100,11.9,0,0,0,0,0,0,0,0
"Dallam",1998,18,-10,12100,-89.8,0,0,0,0,0,0,0,0
"Dallam",1999,13,-27.8,155900,1188.4,0,0,0,0,0,0,0,0
"Dallam",2000,30,130.8,57000,-63.4,0,0,0,0,0,0,0,0
"Dallam",2001,4,-86.7,116200,103.9,2,0,60000,0,0,0,0,0
"Dallam",2002,3,-25,258700,122.6,0,-100,0,-100,0,0,0,0
"Dallam",2003,3,0,216000,-16.5,0,0,0,0,0,0,0,0
"Dallam",2004,2,-33.3,181500,-16,0,0,0,0,0,0,0,0
"Dallam",2005,5,150,377000,107.7,0,0,0,0,0,0,0,0
"Dallam",2006,31,520,106700,-71.7,0,0,0,0,0,0,0,0
"Dallam",2007,16,-48.4,206800,93.8,0,0,0,0,0,0,0,0
"Dallam",2008,15,-6.2,162600,-21.4,0,0,0,0,17,0,47100,0
"Dallam",2009,10,-33.3,298800,83.8,0,0,0,0,0,-100,0,-100
"Dallam",2010,7,-30,384800,28.8,0,0,0,0,76,0,67100,0
"Dallam",2011,16,128.6,156100,-59.4,0,0,0,0,0,-100,0,-100
"Dallam",2012,17,6.2,156100,0,0,0,0,0,0,0,0,0
"Dallam",2013,21,23.5,156100,0,0,0,0,0,0,0,0,0
"Dallam",2014,20,-4.8,156100,0,0,0,0,0,0,0,0,0
"Dallam",2015,20,0,156100,0,0,0,0,0,0,0,0,0
"Dallam",2016,23,15,156100,0,0,0,0,0,0,0,0,0
"Dallam",2017,6,-73.9,275500,76.5,0,0,0,0,0,0,0,0
"Dallas",1980,8275,null,75100,null,600,null,40300,null,8547,null,19800,null
"Dallas",1981,6354,-23.2,74100,-1.3,1045,74.2,41400,2.7,8769,2.6,27000,36.4
"Dallas",1982,8601,35.4,68000,-8.2,1092,4.5,40800,-1.4,21647,146.9,23100,-14.4
"Dallas",1983,14744,71.4,77300,13.7,1764,61.5,43700,7.1,43577,101.3,23400,1.3
"Dallas",1984,13480,-8.6,84100,8.8,1677,-4.9,42900,-1.8,23520,-46,27000,15.4
"Dallas",1985,13477,0,90000,7,910,-45.7,47200,10,22631,-3.8,20100,-25.6
"Dallas",1986,11962,-11.2,83700,-7,434,-52.3,48600,3,15095,-33.3,22300,10.9
"Dallas",1987,8388,-29.9,85800,2.5,132,-69.6,34900,-28.2,1426,-90.6,24200,8.5
"Dallas",1988,5282,-37,85200,-0.7,49,-62.9,36200,3.7,939,-34.2,20600,-14.9
"Dallas",1989,5355,1.4,97900,14.9,26,-46.9,31700,-12.4,434,-53.8,25100,21.8
"Dallas",1990,5640,5.3,109200,11.5,12,-53.8,76900,142.6,3187,634.3,25700,2.4
"Dallas",1991,6032,7,110400,1.1,48,300,41500,-46,2151,-32.5,32800,27.6
"Dallas",1992,7410,22.8,111100,0.6,37,-22.9,45600,9.9,1334,-38,35000,6.7
"Dallas",1993,7312,-1.3,128900,16,24,-35.1,36000,-21.1,3849,188.5,36300,3.7
"Dallas",1994,6391,-12.6,131600,2.1,32,33.3,55000,52.8,6244,62.2,38300,5.5
"Dallas",1995,6063,-5.1,126200,-4.1,11,-65.6,58100,5.6,9034,44.7,38900,1.6
"Dallas",1996,6630,9.4,142900,13.2,280,2445.5,36700,-36.8,6255,-30.8,58300,49.9
"Dallas",1997,7065,6.6,145000,1.5,80,-71.4,73600,100.5,7356,17.6,47000,-19.4
"Dallas",1998,8367,18.4,138700,-4.3,170,112.5,85400,16,8763,19.1,50800,8.1
"Dallas",1999,8392,0.3,147300,6.2,106,-37.6,59500,-30.3,6439,-26.5,49700,-2.2
"Dallas",2000,8856,5.5,172800,17.3,218,105.7,71500,20.2,4671,-27.5,53100,6.8
"Dallas",2001,8334,-5.9,171200,-0.9,133,-39,129200,80.7,5372,15,49600,-6.6
"Dallas",2002,8006,-3.9,172400,0.7,539,305.3,51600,-60.1,6785,26.3,49700,0.2
"Dallas",2003,9293,16.1,175100,1.6,422,-21.7,38400,-25.6,5733,-15.5,60500,21.7
"Dallas",2004,10046,8.1,173700,-0.8,312,-26.1,41700,8.6,2939,-48.7,64300,6.3
"Dallas",2005,10520,4.7,189500,9.1,70,-77.6,97300,133.3,3814,29.8,78300,21.8
"Dallas",2006,9941,-5.5,230000,21.4,191,172.9,159200,63.6,5424,42.2,102600,31
"Dallas",2007,6427,-35.3,269500,17.2,141,-26.2,221300,39,6727,24,107300,4.6
"Dallas",2008,3687,-42.6,281800,4.6,78,-44.7,210700,-4.8,10528,56.5,71000,-33.8
"Dallas",2009,2701,-26.7,261200,-7.3,13,-83.3,134900,-36,1420,-86.5,89000,25.4
"Dallas",2010,2742,1.5,282600,8.2,56,330.8,136600,1.3,2687,89.2,111600,25.4
"Dallas",2011,2569,-6.3,291200,3,33,-41.1,151800,11.1,5950,121.4,78500,-29.7
"Dallas",2012,3531,37.4,253200,-13,125,278.8,107800,-29,8269,39,74000,-5.7
"Dallas",2013,3608,2.2,271700,7.3,84,-32.8,166500,54.5,11087,34.1,72800,-1.6
"Dallas",2014,3974,10.1,295000,8.6,117,39.3,158700,-4.7,10269,-7.4,81800,12.4
"Dallas",2015,4806,20.9,297300,0.8,243,107.7,136500,-14,16649,62.1,82200,0.5
"Dallas",2016,5152,7.2,283200,-4.7,225,-7.4,144700,6,12682,-23.8,98600,20
"Dallas",2017,4946,-4,304300,7.5,277,23.1,203000,40.3,14205,12,130200,32
"Dawson",1980,10,null,66400,null,0,null,0,null,0,null,0,null
"Dawson",1981,4,-60,87500,31.8,0,0,0,0,0,0,0,0
"Dawson",1982,6,50,30800,-64.8,0,0,0,0,0,0,0,0
"Dawson",1983,1,-83.3,30000,-2.6,0,0,0,0,50,0,28000,0
"Dawson",1984,12,1100,59800,99.3,0,0,0,0,0,-100,0,-100
"Dawson",1985,12,0,73600,23.1,0,0,0,0,0,0,0,0
"Dawson",1986,7,-41.7,69900,-5,0,0,0,0,0,0,0,0
"Dawson",1987,8,14.3,69900,0,0,0,0,0,0,0,0,0
"Dawson",1988,3,-62.5,103000,47.4,0,0,0,0,0,0,0,0
"Dawson",1989,8,166.7,68200,-33.8,0,0,0,0,0,0,0,0
"Dawson",1990,5,-37.5,67800,-0.6,0,0,0,0,0,0,0,0
"Dawson",1991,4,-20,114800,69.3,0,0,0,0,0,0,0,0
"Dawson",1992,2,-50,99500,-13.3,0,0,0,0,0,0,0,0
"Dawson",1993,6,200,106800,7.3,0,0,0,0,0,0,0,0
"Dawson",1994,6,0,176000,64.8,24,0,29200,0,0,0,0,0
"Dawson",1995,5,-16.7,125400,-28.7,0,-100,0,-100,0,0,0,0
"Dawson",1996,4,-20,102100,-18.6,0,0,0,0,0,0,0,0
"Dawson",1997,5,25,89700,-12.1,0,0,0,0,0,0,0,0
"Dawson",1998,5,0,89700,0,0,0,0,0,0,0,0,0
"Dawson",1999,5,0,89700,0,0,0,0,0,0,0,0,0
"Dawson",2000,4,-20,89700,0,0,0,0,0,0,0,0,0
"Dawson",2001,4,0,89700,0,0,0,0,0,0,0,0,0
"Dawson",2002,0,-100,0,-100,0,0,0,0,0,0,0,0
"Dawson",2003,0,0,0,0,0,0,0,0,0,0,0,0
"Dawson",2004,1,0,300000,0,0,0,0,0,0,0,0,0
"Dawson",2005,1,0,300000,0,0,0,0,0,0,0,0,0
"Dawson",2006,0,-100,0,-100,0,0,0,0,0,0,0,0
"Dawson",2007,0,0,0,0,0,0,0,0,0,0,0,0
"Dawson",2008,3,0,243100,0,0,0,0,0,0,0,0,0
"Dawson",2009,6,100,205800,-15.3,0,0,0,0,0,0,0,0
"Dawson",2010,1,-83.3,300000,45.8,0,0,0,0,0,0,0,0
"Dawson",2011,1,0,270000,-10,0,0,0,0,0,0,0,0
"Dawson",2012,6,500,175900,-34.9,0,0,0,0,0,0,0,0
"Dawson",2013,5,-16.7,167000,-5.1,0,0,0,0,0,0,0,0
"Dawson",2014,7,40,206600,23.7,0,0,0,0,0,0,0,0
"Dawson",2015,0,-100,0,-100,0,0,0,0,0,0,0,0
"Dawson",2016,0,0,0,0,0,0,0,0,0,0,0,0
"Dawson",2017,0,0,0,0,0,0,0,0,0,0,0,0
"Deaf Smith",1980,28,null,45400,null,0,null,0,null,0,null,0,null
"Deaf Smith",1981,2,-92.9,48800,7.5,26,0,25000,0,0,0,0,0
"Deaf Smith",1982,4,100,39500,-19.1,0,-100,0,-100,0,0,0,0
"Deaf Smith",1983,14,250,47800,21,0,0,0,0,0,0,0,0
"Deaf Smith",1984,12,-14.3,49800,4.2,27,0,31500,0,0,0,0,0
"Deaf Smith",1985,8,-33.3,54200,8.8,24,-11.1,25000,-20.6,0,0,0,0
"Deaf Smith",1986,3,-62.5,59500,9.8,0,-100,0,-100,0,0,0,0
"Deaf Smith",1987,13,333.3,85100,43,0,0,0,0,0,0,0,0
"Deaf Smith",1988,8,-38.5,96100,12.9,0,0,0,0,0,0,0,0
"Deaf Smith",1989,1,-87.5,118000,22.8,24,0,27600,0,0,0,0,0
"Deaf Smith",1990,4,300,62200,-47.3,27,12.5,37900,37.3,0,0,0,0
"Deaf Smith",1991,2,-50,50000,-19.6,0,-100,0,-100,0,0,0,0
"Deaf Smith",1992,1,-50,174000,248,0,0,0,0,0,0,0,0
"Deaf Smith",1993,2,100,150000,-13.8,0,0,0,0,0,0,0,0
"Deaf Smith",1994,3,50,67700,-54.9,0,0,0,0,0,0,0,0
"Deaf Smith",1995,10,233.3,80400,18.8,28,0,25700,0,0,0,0,0
"Deaf Smith",1996,2,-80,170200,111.7,0,-100,0,-100,0,0,0,0
"Deaf Smith",1997,2,0,70200,-58.8,0,0,0,0,0,0,0,0
"Deaf Smith",1998,1,-50,100000,42.5,0,0,0,0,0,0,0,0
"Deaf Smith",1999,2,100,142200,42.2,0,0,0,0,0,0,0,0
"Deaf Smith",2000,3,50,120000,-15.6,0,0,0,0,0,0,0,0
"Deaf Smith",2001,1,-66.7,164000,36.7,0,0,0,0,0,0,0,0
"Deaf Smith",2002,2,100,227500,38.7,0,0,0,0,0,0,0,0
"Deaf Smith",2003,3,50,198300,-12.8,0,0,0,0,0,0,0,0
"Deaf Smith",2004,6,100,124800,-37.1,0,0,0,0,0,0,0,0
"Deaf Smith",2005,17,183.3,135000,8.2,2,0,80000,0,0,0,0,0
"Deaf Smith",2006,17,0,136200,0.9,2,0,80000,0,108,0,50000,0
"Deaf Smith",2007,25,47.1,150000,10.1,0,-100,0,-100,0,-100,0,-100
"Deaf Smith",2008,10,-60,119000,-20.7,0,0,0,0,0,0,0,0
"Deaf Smith",2009,2,-80,237500,99.6,0,0,0,0,0,0,0,0
"Deaf Smith",2010,1,-50,140000,-41.1,0,0,0,0,0,0,0,0
"Deaf Smith",2011,4,300,75000,-46.4,0,0,0,0,0,0,0,0
"Deaf Smith",2012,1,-75,83000,10.7,2,0,150000,0,0,0,0,0
"Deaf Smith",2013,3,200,88700,6.9,7,250,111400,-25.7,0,0,0,0
"Deaf Smith",2014,2,-33.3,88700,0,8,14.3,82500,-25.9,0,0,0,0
"Deaf Smith",2015,2,0,88700,0,8,0,82500,0,0,0,0,0
"Deaf Smith",2016,2,0,88700,0,9,12.5,80000,-3,0,0,0,0
"Deaf Smith",2017,1,-50,475000,435.5,0,-100,0,-100,0,0,0,0
"Delta",1980,15,null,29500,null,0,null,0,null,0,null,0,null
"Delta",1981,10,-33.3,27400,-7.1,0,0,0,0,0,0,0,0
"Delta",1982,4,-60,22100,-19.3,0,0,0,0,0,0,0,0
"Delta",1983,4,0,38700,75.1,0,0,0,0,0,0,0,0
"Delta",1984,0,-100,0,-100,0,0,0,0,0,0,0,0
"Delta",1985,0,0,0,0,0,0,0,0,0,0,0,0
"Delta",1986,7,0,49000,0,0,0,0,0,0,0,0,0
"Delta",1987,4,-42.9,53400,9,0,0,0,0,0,0,0,0
"Delta",1988,5,25,58700,9.9,4,0,32100,0,0,0,0,0
"Delta",1989,5,0,62900,7.2,0,-100,0,-100,6,0,28300,0
"Delta",1990,6,20,68900,9.5,0,0,0,0,0,-100,0,-100
"Delta",1991,6,0,69000,0.1,0,0,0,0,0,0,0,0
"Delta",1992,8,33.3,71000,2.9,4,0,29200,0,0,0,0,0
"Delta",1993,5,-37.5,72500,2.1,0,-100,0,-100,0,0,0,0
"Delta",1994,15,200,75900,4.7,0,0,0,0,0,0,0,0
"Delta",1995,8,-46.7,80700,6.3,0,0,0,0,0,0,0,0
"Delta",1996,4,-50,80800,0.1,0,0,0,0,0,0,0,0
"Delta",1997,7,75,87200,7.9,0,0,0,0,0,0,0,0
"Delta",1998,1,-85.7,95700,9.7,0,0,0,0,0,0,0,0
"Delta",1999,3,200,103100,7.7,0,0,0,0,0,0,0,0
"Delta",2000,2,-33.3,109000,5.7,0,0,0,0,0,0,0,0
"Delta",2001,2,0,117400,7.7,0,0,0,0,0,0,0,0
"Delta",2002,5,150,121800,3.7,0,0,0,0,0,0,0,0
"Delta",2003,6,20,129800,6.6,0,0,0,0,0,0,0,0
"Delta",2004,7,16.7,134000,3.2,2,0,72400,0,0,0,0,0
"Delta",2005,0,-100,0,-100,0,-100,0,-100,0,0,0,0
"Delta",2006,11,0,148200,0,0,0,0,0,0,0,0,0
"Delta",2007,10,-9.1,166500,12.3,0,0,0,0,0,0,0,0
"Delta",2008,3,-70,176400,5.9,0,0,0,0,0,0,0,0
"Delta",2009,6,100,180100,2.1,0,0,0,0,0,0,0,0
"Delta",2010,3,-50,177900,-1.2,0,0,0,0,0,0,0,0
"Delta",2011,2,-33.3,179000,0.6,0,0,0,0,0,0,0,0
"Delta",2012,4,100,187800,4.9,0,0,0,0,0,0,0,0
"Delta",2013,2,-50,197800,5.3,0,0,0,0,0,0,0,0
"Delta",2014,2,0,215600,9,0,0,0,0,0,0,0,0
"Delta",2015,3,50,225700,4.7,0,0,0,0,0,0,0,0
"Delta",2016,0,-100,0,-100,0,0,0,0,0,0,0,0
"Delta",2017,5,0,229900,0,0,0,0,0,0,0,0,0
"Denton",1980,955,null,51600,null,78,null,35100,null,402,null,20500,null
"Denton",1981,839,-12.1,53400,3.5,90,15.4,38000,8.3,437,8.7,20900,2
"Denton",1982,1239,47.7,50600,-5.2,164,82.2,34200,-10,508,16.2,25700,23
"Denton",1983,2342,89,60000,18.6,222,35.4,39500,15.5,3501,589.2,23500,-8.6
